REF_DATE,GEO,DGUID,Age,Gender,Statistics,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
2021,"Steinbach (CA), Man.",2021S0504605,65 to 74 years,Women+,2021 Counts,860.0,770.0,85.0,0.0,0.0
2021,"Steinbach (CA), Man.",2021S0504605,75 years and over,Total - Gender,2021 Counts,1385.0,1120.0,260.0,0.0,0.0
2021,"Steinbach (CA), Man.",2021S0504605,75 years and over,Men+,2021 Counts,575.0,465.0,110.0,0.0,0.0
2021,"Steinbach (CA), Man.",2021S0504605,75 years and over,Women+,2021 Counts,810.0,655.0,145.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,Total - Age,Total - Gender,2021 Counts,12880.0,10935.0,1730.0,590.0,215.0
2021,"Thompson (CA), Man.",2021S0504640,Total - Age,Men+,2021 Counts,6475.0,5465.0,880.0,300.0,130.0
2021,"Thompson (CA), Man.",2021S0504640,Total - Age,Women+,2021 Counts,6405.0,5465.0,855.0,285.0,85.0
2021,"Thompson (CA), Man.",2021S0504640,0 to 14 years,Total - Gender,2021 Counts,3355.0,3180.0,165.0,95.0,10.0
2021,"Thompson (CA), Man.",2021S0504640,0 to 14 years,Men+,2021 Counts,1705.0,1615.0,85.0,40.0,10.0
2021,"Thompson (CA), Man.",2021S0504640,0 to 14 years,Women+,2021 Counts,1655.0,1570.0,85.0,50.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,15 years and over,Total - Gender,2021 Counts,9525.0,7750.0,1565.0,495.0,205.0
2021,"Thompson (CA), Man.",2021S0504640,15 years and over,Men+,2021 Counts,4770.0,3855.0,790.0,260.0,120.0
2021,"Thompson (CA), Man.",2021S0504640,15 years and over,Women+,2021 Counts,4755.0,3900.0,770.0,235.0,85.0
2021,"Thompson (CA), Man.",2021S0504640,15 to 24 years,Total - Gender,2021 Counts,1815.0,1555.0,205.0,115.0,55.0
2021,"Thompson (CA), Man.",2021S0504640,15 to 24 years,Men+,2021 Counts,945.0,790.0,110.0,65.0,50.0
2021,"Thompson (CA), Man.",2021S0504640,15 to 24 years,Women+,2021 Counts,875.0,765.0,95.0,55.0,10.0
2021,"Thompson (CA), Man.",2021S0504640,15 to 19 years,Total - Gender,2021 Counts,900.0,820.0,80.0,35.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,15 to 19 years,Men+,2021 Counts,515.0,465.0,40.0,30.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,15 to 19 years,Women+,2021 Counts,385.0,350.0,35.0,10.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,20 to 24 years,Total - Gender,2021 Counts,915.0,735.0,125.0,75.0,50.0
2021,"Thompson (CA), Man.",2021S0504640,20 to 24 years,Men+,2021 Counts,425.0,320.0,65.0,30.0,40.0
2021,"Thompson (CA), Man.",2021S0504640,20 to 24 years,Women+,2021 Counts,490.0,415.0,60.0,45.0,10.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 64 years,Total - Gender,2021 Counts,6775.0,5435.0,1190.0,380.0,150.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 64 years,Men+,2021 Counts,3345.0,2675.0,595.0,200.0,75.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 64 years,Women+,2021 Counts,3430.0,2765.0,595.0,180.0,75.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 54 years,Total - Gender,2021 Counts,5410.0,4300.0,965.0,375.0,135.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 54 years,Men+,2021 Counts,2685.0,2115.0,500.0,195.0,75.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 54 years,Women+,2021 Counts,2725.0,2190.0,460.0,175.0,65.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 34 years,Total - Gender,2021 Counts,2120.0,1680.0,340.0,170.0,100.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 34 years,Men+,2021 Counts,1020.0,805.0,170.0,95.0,45.0
2021,"Thompson (CA), Man.",2021S0504640,25 to 34 years,Women+,2021 Counts,1095.0,875.0,165.0,80.0,55.0
2021,"Thompson (CA), Man.",2021S0504640,35 to 44 years,Total - Gender,2021 Counts,1755.0,1315.0,420.0,150.0,20.0
2021,"Thompson (CA), Man.",2021S0504640,35 to 44 years,Men+,2021 Counts,880.0,645.0,215.0,75.0,20.0
2021,"Thompson (CA), Man.",2021S0504640,35 to 44 years,Women+,2021 Counts,880.0,670.0,205.0,75.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,45 to 54 years,Total - Gender,2021 Counts,1535.0,1310.0,205.0,45.0,15.0
2021,"Thompson (CA), Man.",2021S0504640,45 to 54 years,Men+,2021 Counts,785.0,665.0,115.0,25.0,10.0
2021,"Thompson (CA), Man.",2021S0504640,45 to 54 years,Women+,2021 Counts,745.0,650.0,90.0,20.0,10.0
2021,"Thompson (CA), Man.",2021S0504640,55 to 64 years,Total - Gender,2021 Counts,1370.0,1130.0,220.0,10.0,15.0
2021,"Thompson (CA), Man.",2021S0504640,55 to 64 years,Men+,2021 Counts,660.0,565.0,95.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,55 to 64 years,Women+,2021 Counts,710.0,570.0,130.0,0.0,10.0
2021,"Thompson (CA), Man.",2021S0504640,65 years and over,Total - Gender,2021 Counts,930.0,760.0,170.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,65 years and over,Men+,2021 Counts,480.0,385.0,90.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,65 years and over,Women+,2021 Counts,450.0,370.0,85.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,65 to 74 years,Total - Gender,2021 Counts,650.0,540.0,110.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,65 to 74 years,Men+,2021 Counts,355.0,300.0,60.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,65 to 74 years,Women+,2021 Counts,295.0,245.0,50.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,75 years and over,Total - Gender,2021 Counts,285.0,215.0,65.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,75 years and over,Men+,2021 Counts,125.0,90.0,35.0,0.0,0.0
2021,"Thompson (CA), Man.",2021S0504640,75 years and over,Women+,2021 Counts,160.0,130.0,35.0,0.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,Total - Age,Total - Gender,2021 Counts,32215.0,23790.0,8155.0,1930.0,270.0
2021,"Winkler (CA), Man.",2021S0504603,Total - Age,Men+,2021 Counts,16060.0,11795.0,4085.0,985.0,175.0
2021,"Winkler (CA), Man.",2021S0504603,Total - Age,Women+,2021 Counts,16155.0,11990.0,4065.0,945.0,100.0
2021,"Winkler (CA), Man.",2021S0504603,0 to 14 years,Total - Gender,2021 Counts,7925.0,6960.0,915.0,625.0,45.0
2021,"Winkler (CA), Man.",2021S0504603,0 to 14 years,Men+,2021 Counts,4055.0,3615.0,415.0,295.0,20.0
2021,"Winkler (CA), Man.",2021S0504603,0 to 14 years,Women+,2021 Counts,3870.0,3350.0,500.0,330.0,20.0
2021,"Winkler (CA), Man.",2021S0504603,15 years and over,Total - Gender,2021 Counts,24290.0,16825.0,7235.0,1305.0,230.0
2021,"Winkler (CA), Man.",2021S0504603,15 years and over,Men+,2021 Counts,12005.0,8185.0,3675.0,690.0,150.0
2021,"Winkler (CA), Man.",2021S0504603,15 years and over,Women+,2021 Counts,12285.0,8640.0,3565.0,615.0,75.0
2021,"Winkler (CA), Man.",2021S0504603,15 to 24 years,Total - Gender,2021 Counts,4715.0,3370.0,1310.0,215.0,40.0
2021,"Winkler (CA), Man.",2021S0504603,15 to 24 years,Men+,2021 Counts,2510.0,1775.0,720.0,125.0,20.0
2021,"Winkler (CA), Man.",2021S0504603,15 to 24 years,Women+,2021 Counts,2205.0,1595.0,595.0,85.0,20.0
2021,"Winkler (CA), Man.",2021S0504603,15 to 19 years,Total - Gender,2021 Counts,2545.0,1870.0,665.0,130.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,15 to 19 years,Men+,2021 Counts,1370.0,1020.0,345.0,75.0,10.0
2021,"Winkler (CA), Man.",2021S0504603,15 to 19 years,Women+,2021 Counts,1175.0,850.0,320.0,55.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,20 to 24 years,Total - Gender,2021 Counts,2175.0,1505.0,640.0,80.0,30.0
2021,"Winkler (CA), Man.",2021S0504603,20 to 24 years,Men+,2021 Counts,1140.0,755.0,375.0,55.0,10.0
2021,"Winkler (CA), Man.",2021S0504603,20 to 24 years,Women+,2021 Counts,1030.0,745.0,270.0,30.0,15.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 64 years,Total - Gender,2021 Counts,15310.0,9885.0,5230.0,1060.0,195.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 64 years,Men+,2021 Counts,7615.0,4865.0,2615.0,545.0,130.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 64 years,Women+,2021 Counts,7690.0,5015.0,2615.0,515.0,60.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 54 years,Total - Gender,2021 Counts,11995.0,7505.0,4300.0,1040.0,195.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 54 years,Men+,2021 Counts,6030.0,3745.0,2155.0,540.0,130.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 54 years,Women+,2021 Counts,5970.0,3760.0,2150.0,500.0,60.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 34 years,Total - Gender,2021 Counts,4330.0,2810.0,1440.0,385.0,85.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 34 years,Men+,2021 Counts,2220.0,1425.0,750.0,185.0,45.0
2021,"Winkler (CA), Man.",2021S0504603,25 to 34 years,Women+,2021 Counts,2105.0,1380.0,685.0,200.0,40.0
2021,"Winkler (CA), Man.",2021S0504603,35 to 44 years,Total - Gender,2021 Counts,4110.0,2415.0,1610.0,510.0,95.0
2021,"Winkler (CA), Man.",2021S0504603,35 to 44 years,Men+,2021 Counts,2045.0,1185.0,780.0,265.0,70.0
2021,"Winkler (CA), Man.",2021S0504603,35 to 44 years,Women+,2021 Counts,2065.0,1225.0,825.0,240.0,20.0
2021,"Winkler (CA), Man.",2021S0504603,45 to 54 years,Total - Gender,2021 Counts,3560.0,2285.0,1260.0,145.0,15.0
2021,"Winkler (CA), Man.",2021S0504603,45 to 54 years,Men+,2021 Counts,1765.0,1135.0,620.0,85.0,15.0
2021,"Winkler (CA), Man.",2021S0504603,45 to 54 years,Women+,2021 Counts,1795.0,1155.0,640.0,55.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,55 to 64 years,Total - Gender,2021 Counts,3310.0,2385.0,930.0,20.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,55 to 64 years,Men+,2021 Counts,1585.0,1120.0,460.0,0.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,55 to 64 years,Women+,2021 Counts,1725.0,1260.0,465.0,15.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,65 years and over,Total - Gender,2021 Counts,4265.0,3570.0,695.0,30.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,65 years and over,Men+,2021 Counts,1880.0,1540.0,340.0,20.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,65 years and over,Women+,2021 Counts,2385.0,2030.0,355.0,15.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,65 to 74 years,Total - Gender,2021 Counts,2415.0,1980.0,435.0,20.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,65 to 74 years,Men+,2021 Counts,1125.0,935.0,195.0,20.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,65 to 74 years,Women+,2021 Counts,1285.0,1045.0,240.0,0.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,75 years and over,Total - Gender,2021 Counts,1855.0,1590.0,265.0,0.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,75 years and over,Men+,2021 Counts,750.0,610.0,145.0,0.0,0.0
2021,"Winkler (CA), Man.",2021S0504603,75 years and over,Women+,2021 Counts,1100.0,980.0,120.0,0.0,0.0
2021,"Winnipeg (CMA), Man.",2021S0503602,Total - Age,Total - Gender,2021 Counts,819715.0,581545.0,207950.0,46495.0,30220.0
2021,"Winnipeg (CMA), Man.",2021S0503602,Total - Age,Men+,2021 Counts,405800.0,287950.0,100875.0,23085.0,16975.0
2021,"Winnipeg (CMA), Man.",2021S0503602,Total - Age,Women+,2021 Counts,413920.0,293595.0,107070.0,23405.0,13250.0
2021,"Winnipeg (CMA), Man.",2021S0503602,0 to 14 years,Total - Gender,2021 Counts,140530.0,121850.0,16540.0,9545.0,2145.0
2021,"Winnipeg (CMA), Man.",2021S0503602,0 to 14 years,Men+,2021 Counts,72070.0,62390.0,8520.0,4945.0,1160.0
2021,"Winnipeg (CMA), Man.",2021S0503602,0 to 14 years,Women+,2021 Counts,68460.0,59455.0,8015.0,4595.0,980.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 years and over,Total - Gender,2021 Counts,679180.0,459695.0,191415.0,36955.0,28080.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 years and over,Men+,2021 Counts,333725.0,225555.0,92360.0,18145.0,15810.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 years and over,Women+,2021 Counts,345460.0,234135.0,99050.0,18815.0,12265.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 to 24 years,Total - Gender,2021 Counts,107785.0,70870.0,22600.0,5715.0,14315.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 to 24 years,Men+,2021 Counts,56495.0,36590.0,11685.0,2965.0,8220.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 to 24 years,Women+,2021 Counts,51290.0,34285.0,10915.0,2745.0,6090.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 to 19 years,Total - Gender,2021 Counts,47340.0,34925.0,10580.0,2690.0,1845.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 to 19 years,Men+,2021 Counts,24330.0,17975.0,5500.0,1420.0,855.0
2021,"Winnipeg (CMA), Man.",2021S0503602,15 to 19 years,Women+,2021 Counts,23015.0,16950.0,5075.0,1270.0,985.0
2021,"Winnipeg (CMA), Man.",2021S0503602,20 to 24 years,Total - Gender,2021 Counts,60440.0,35950.0,12025.0,3020.0,12465.0
2021,"Winnipeg (CMA), Man.",2021S0503602,20 to 24 years,Men+,2021 Counts,32165.0,18615.0,6180.0,1545.0,7365.0
2021,"Winnipeg (CMA), Man.",2021S0503602,20 to 24 years,Women+,2021 Counts,28280.0,17335.0,5845.0,1470.0,5105.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 64 years,Total - Gender,2021 Counts,439965.0,293685.0,132675.0,29790.0,13605.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 64 years,Men+,2021 Counts,218005.0,145970.0,64535.0,14590.0,7505.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 64 years,Women+,2021 Counts,221960.0,147720.0,68140.0,15195.0,6105.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 54 years,Total - Gender,2021 Counts,334625.0,215940.0,105280.0,28660.0,13395.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 54 years,Men+,2021 Counts,166305.0,108235.0,50675.0,14055.0,7400.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 54 years,Women+,2021 Counts,168315.0,107710.0,54610.0,14600.0,6000.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 34 years,Total - Gender,2021 Counts,118300.0,77765.0,31650.0,13935.0,8885.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 34 years,Men+,2021 Counts,60035.0,39675.0,15280.0,6410.0,5080.0
2021,"Winnipeg (CMA), Man.",2021S0503602,25 to 34 years,Women+,2021 Counts,58265.0,38085.0,16370.0,7525.0,3805.0
2021,"Winnipeg (CMA), Man.",2021S0503602,35 to 44 years,Total - Gender,2021 Counts,114400.0,71055.0,39935.0,10965.0,3415.0
2021,"Winnipeg (CMA), Man.",2021S0503602,35 to 44 years,Men+,2021 Counts,55665.0,35110.0,18885.0,5575.0,1680.0
2021,"Winnipeg (CMA), Man.",2021S0503602,35 to 44 years,Women+,2021 Counts,58730.0,35945.0,21050.0,5385.0,1735.0
2021,"Winnipeg (CMA), Man.",2021S0503602,45 to 54 years,Total - Gender,2021 Counts,101920.0,67130.0,33700.0,3765.0,1090.0
2021,"Winnipeg (CMA), Man.",2021S0503602,45 to 54 years,Men+,2021 Counts,50600.0,33450.0,16510.0,2070.0,640.0
2021,"Winnipeg (CMA), Man.",2021S0503602,45 to 54 years,Women+,2021 Counts,51320.0,33675.0,17190.0,1695.0,450.0
2021,"Winnipeg (CMA), Man.",2021S0503602,55 to 64 years,Total - Gender,2021 Counts,105345.0,77740.0,27390.0,1130.0,210.0
2021,"Winnipeg (CMA), Man.",2021S0503602,55 to 64 years,Men+,2021 Counts,51705.0,37730.0,13865.0,535.0,110.0
2021,"Winnipeg (CMA), Man.",2021S0503602,55 to 64 years,Women+,2021 Counts,53645.0,40015.0,13530.0,590.0,100.0
2021,"Winnipeg (CMA), Man.",2021S0503602,65 years and over,Total - Gender,2021 Counts,131425.0,95135.0,36135.0,1455.0,160.0
2021,"Winnipeg (CMA), Man.",2021S0503602,65 years and over,Men+,2021 Counts,59225.0,42995.0,16140.0,585.0,85.0
2021,"Winnipeg (CMA), Man.",2021S0503602,65 years and over,Women+,2021 Counts,72205.0,52135.0,19995.0,870.0,75.0
2021,"Winnipeg (CMA), Man.",2021S0503602,65 to 74 years,Total - Gender,2021 Counts,80110.0,59310.0,20715.0,1090.0,85.0
2021,"Winnipeg (CMA), Man.",2021S0503602,65 to 74 years,Men+,2021 Counts,37155.0,27685.0,9435.0,445.0,35.0
2021,"Winnipeg (CMA), Man.",2021S0503602,65 to 74 years,Women+,2021 Counts,42950.0,31620.0,11280.0,645.0,55.0
2021,"Winnipeg (CMA), Man.",2021S0503602,75 years and over,Total - Gender,2021 Counts,51320.0,35825.0,15420.0,365.0,70.0
2021,"Winnipeg (CMA), Man.",2021S0503602,75 years and over,Men+,2021 Counts,22065.0,15305.0,6710.0,140.0,55.0
2021,"Winnipeg (CMA), Man.",2021S0503602,75 years and over,Women+,2021 Counts,29250.0,20515.0,8715.0,225.0,20.0
2021,Saskatchewan,2021A000247,Total - Age,Total - Gender,2021 Counts,1103200.0,949755.0,137620.0,43120.0,15830.0
2021,Saskatchewan,2021A000247,Total - Age,Men+,2021 Counts,549490.0,472750.0,67895.0,21470.0,8850.0
2021,Saskatchewan,2021A000247,Total - Age,Women+,2021 Counts,553705.0,477005.0,69720.0,21645.0,6980.0
2021,Saskatchewan,2021A000247,0 to 14 years,Total - Gender,2021 Counts,220440.0,203560.0,15495.0,9925.0,1385.0
2021,Saskatchewan,2021A000247,0 to 14 years,Men+,2021 Counts,112980.0,103995.0,8270.0,5435.0,715.0
2021,Saskatchewan,2021A000247,0 to 14 years,Women+,2021 Counts,107460.0,99565.0,7230.0,4490.0,665.0
2021,Saskatchewan,2021A000247,15 years and over,Total - Gender,2021 Counts,882760.0,746190.0,122120.0,33190.0,14445.0
2021,Saskatchewan,2021A000247,15 years and over,Men+,2021 Counts,436510.0,368755.0,59630.0,16035.0,8130.0
2021,Saskatchewan,2021A000247,15 years and over,Women+,2021 Counts,446245.0,377440.0,62495.0,17160.0,6310.0
2021,Saskatchewan,2021A000247,15 to 24 years,Total - Gender,2021 Counts,132690.0,109575.0,17635.0,5135.0,5475.0
2021,Saskatchewan,2021A000247,15 to 24 years,Men+,2021 Counts,68500.0,56150.0,9080.0,2560.0,3265.0
2021,Saskatchewan,2021A000247,15 to 24 years,Women+,2021 Counts,64185.0,53425.0,8550.0,2570.0,2210.0
2021,Saskatchewan,2021A000247,15 to 19 years,Total - Gender,2021 Counts,67310.0,57065.0,9175.0,2785.0,1070.0
2021,Saskatchewan,2021A000247,15 to 19 years,Men+,2021 Counts,35005.0,29690.0,4755.0,1465.0,560.0
2021,Saskatchewan,2021A000247,15 to 19 years,Women+,2021 Counts,32300.0,27375.0,4420.0,1320.0,505.0
2021,Saskatchewan,2021A000247,20 to 24 years,Total - Gender,2021 Counts,65375.0,52510.0,8455.0,2350.0,4410.0
2021,Saskatchewan,2021A000247,20 to 24 years,Men+,2021 Counts,33490.0,26460.0,4330.0,1095.0,2700.0
2021,Saskatchewan,2021A000247,20 to 24 years,Women+,2021 Counts,31880.0,26055.0,4130.0,1250.0,1705.0
2021,Saskatchewan,2021A000247,25 to 64 years,Total - Gender,2021 Counts,566620.0,468645.0,89155.0,27130.0,8815.0
2021,Saskatchewan,2021A000247,25 to 64 years,Men+,2021 Counts,281370.0,233145.0,43430.0,13035.0,4795.0
2021,Saskatchewan,2021A000247,25 to 64 years,Women+,2021 Counts,285245.0,235495.0,45730.0,14095.0,4025.0
2021,Saskatchewan,2021A000247,25 to 54 years,Total - Gender,2021 Counts,421420.0,337195.0,75775.0,25715.0,8450.0
2021,Saskatchewan,2021A000247,25 to 54 years,Men+,2021 Counts,209800.0,168555.0,36670.0,12430.0,4575.0
2021,Saskatchewan,2021A000247,25 to 54 years,Women+,2021 Counts,211620.0,168640.0,39110.0,13290.0,3870.0
2021,Saskatchewan,2021A000247,25 to 34 years,Total - Gender,2021 Counts,145320.0,118350.0,22005.0,10365.0,4965.0
2021,Saskatchewan,2021A000247,25 to 34 years,Men+,2021 Counts,72355.0,59540.0,10085.0,4460.0,2730.0
2021,Saskatchewan,2021A000247,25 to 34 years,Women+,2021 Counts,72970.0,58815.0,11920.0,5905.0,2230.0
2021,Saskatchewan,2021A000247,35 to 44 years,Total - Gender,2021 Counts,150200.0,116300.0,31525.0,11385.0,2380.0
2021,Saskatchewan,2021A000247,35 to 44 years,Men+,2021 Counts,74655.0,58210.0,15210.0,5755.0,1235.0
2021,Saskatchewan,2021A000247,35 to 44 years,Women+,2021 Counts,75545.0,58095.0,16310.0,5625.0,1140.0
2021,Saskatchewan,2021A000247,45 to 54 years,Total - Gender,2021 Counts,125900.0,102535.0,22245.0,3970.0,1110.0
2021,Saskatchewan,2021A000247,45 to 54 years,Men+,2021 Counts,62790.0,50805.0,11370.0,2205.0,610.0
2021,Saskatchewan,2021A000247,45 to 54 years,Women+,2021 Counts,63105.0,51730.0,10875.0,1760.0,505.0
2021,Saskatchewan,2021A000247,55 to 64 years,Total - Gender,2021 Counts,145195.0,131450.0,13380.0,1415.0,360.0
2021,Saskatchewan,2021A000247,55 to 64 years,Men+,2021 Counts,71570.0,64595.0,6760.0,610.0,215.0
2021,Saskatchewan,2021A000247,55 to 64 years,Women+,2021 Counts,73620.0,66860.0,6620.0,800.0,150.0
2021,Saskatchewan,2021A000247,65 years and over,Total - Gender,2021 Counts,183460.0,167975.0,15335.0,925.0,150.0
2021,Saskatchewan,2021A000247,65 years and over,Men+,2021 Counts,86645.0,79460.0,7115.0,435.0,75.0
2021,Saskatchewan,2021A000247,65 years and over,Women+,2021 Counts,96815.0,88515.0,8220.0,495.0,80.0
2021,Saskatchewan,2021A000247,65 to 74 years,Total - Gender,2021 Counts,111290.0,102255.0,8915.0,720.0,125.0
2021,Saskatchewan,2021A000247,65 to 74 years,Men+,2021 Counts,54515.0,50275.0,4175.0,325.0,65.0
2021,Saskatchewan,2021A000247,65 to 74 years,Women+,2021 Counts,56780.0,51975.0,4740.0,390.0,65.0
2021,Saskatchewan,2021A000247,75 years and over,Total - Gender,2021 Counts,72170.0,65720.0,6420.0,210.0,30.0
2021,Saskatchewan,2021A000247,75 years and over,Men+,2021 Counts,32135.0,29180.0,2940.0,105.0,15.0
2021,Saskatchewan,2021A000247,75 years and over,Women+,2021 Counts,40035.0,36540.0,3480.0,105.0,20.0
2021,"Estevan (CA), Sask.",2021S0504750,Total - Age,Total - Gender,2021 Counts,12555.0,11075.0,1350.0,415.0,130.0
2021,"Estevan (CA), Sask.",2021S0504750,Total - Age,Men+,2021 Counts,6385.0,5645.0,650.0,185.0,90.0
2021,"Estevan (CA), Sask.",2021S0504750,Total - Age,Women+,2021 Counts,6170.0,5430.0,700.0,230.0,40.0
2021,"Estevan (CA), Sask.",2021S0504750,0 to 14 years,Total - Gender,2021 Counts,2420.0,2240.0,165.0,110.0,15.0
2021,"Estevan (CA), Sask.",2021S0504750,0 to 14 years,Men+,2021 Counts,1195.0,1105.0,75.0,60.0,15.0
2021,"Estevan (CA), Sask.",2021S0504750,0 to 14 years,Women+,2021 Counts,1220.0,1135.0,90.0,50.0,0.0
2021,"Estevan (CA), Sask.",2021S0504750,15 years and over,Total - Gender,2021 Counts,10135.0,8835.0,1180.0,305.0,115.0
2021,"Estevan (CA), Sask.",2021S0504750,15 years and over,Men+,2021 Counts,5185.0,4540.0,570.0,130.0,75.0
2021,"Estevan (CA), Sask.",2021S0504750,15 years and over,Women+,2021 Counts,4950.0,4300.0,615.0,175.0,40.0
2021,"Estevan (CA), Sask.",2021S0504750,15 to 24 years,Total - Gender,2021 Counts,1425.0,1225.0,175.0,55.0,30.0
2021,"Estevan (CA), Sask.",2021S0504750,15 to 24 years,Men+,2021 Counts,745.0,650.0,70.0,15.0,25.0
2021,"Estevan (CA), Sask.",2021S0504750,15 to 24 years,Women+,2021 Counts,685.0,570.0,110.0,45.0,0.0
2021,"Estevan (CA), Sask.",2021S0504750,15 to 19 years,Total - Gender,2021 Counts,775.0,655.0,110.0,45.0,15.0
2021,"Estevan (CA), Sask.",2021S0504750,15 to 19 years,Men+,2021 Counts,395.0,340.0,40.0,15.0,15.0
2021,"Estevan (CA), Sask.",2021S0504750,15 to 19 years,Women+,2021 Counts,385.0,315.0,65.0,25.0,0.0
2021,"Estevan (CA), Sask.",2021S0504750,20 to 24 years,Total - Gender,2021 Counts,650.0,565.0,65.0,15.0,15.0
2021,"Estevan (CA), Sask.",2021S0504750,20 to 24 years,Men+,2021 Counts,345.0,315.0,25.0,0.0,15.0
2021,"Estevan (CA), Sask.",2021S0504750,20 to 24 years,Women+,2021 Counts,305.0,255.0,45.0,15.0,0.0
2021,"Estevan (CA), Sask.",2021S0504750,25 to 64 years,Total - Gender,2021 Counts,6870.0,5840.0,940.0,240.0,90.0
