Locality,Province,Average Unmployment Rate (2021),DGUID,REF_DATE,Geography,English and French,English only,French only,Neither English nor French,Total - Knowledge of official languages,GEO,Coordinate,"Population and dwelling counts (13): Land area in square kilometres, 2021 [10]",GEO_LEVEL,CENSUS_YEAR,GEO_NAME,0 to 14 years,15 to 64 years,65 years and over,"Land area in square kilometres, 2021","National population rank, 2021","Population density per square kilometre, 2021","Population percentage change, 2016 to 2021","Population, 2016","Population, 2021","Private dwellings occupied by usual residents percentage change, 2016 to 2021","Private dwellings occupied by usual residents, 2016","Private dwellings occupied by usual residents, 2021","Province/territory population rank, 2021","Total private dwellings percentage change, 2016 to 2021","Total private dwellings, 2016","Total private dwellings, 2021",Age,Gender,Statistics,Total - Minority,Total Minority Population,South Asian,Chinese,Black,Filipino,Arab,Latin American,Southeast Asian,West Asian,Korean,Japanese,"Minority, n.i.e",Multiple Minorities,Not Minority,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
Canada,Canada,7.73,2021A000011124,2021.0,Canada,6581680.0,25261655.0,4087895.0,689730.0,36620955.0,Canada,1.0,8788702.8,,,,,,,8788702.8,,4.2,5.2,35151728.0,36991981.0,6.4,14072079.0,14978941.0,,5.7,15412443.0,16284235.0,Total - Age,Total - Gender,% distribution (2021),100.0,26.5,7.1,4.7,4.3,2.6,1.9,1.6,1.1,1.0,0.6,0.3,0.5,0.9,73.5,1910780.0,1388360.0,519405.0,16440.0,3015.0
Canada,Canada,7.73,2021A000011124,2021.0,Canada,6581680.0,25261655.0,4087895.0,689730.0,36620955.0,Canada,1.0,8788702.8,,,,,,,8788702.8,,4.2,5.2,35151728.0,36991981.0,6.4,14072079.0,14978941.0,,5.7,15412443.0,16284235.0,Total - Age,Total - Gender,% distribution (2021),100.0,26.5,7.1,4.7,4.3,2.6,1.9,1.6,1.1,1.0,0.6,0.3,0.5,0.9,73.5,2080350.0,1496265.0,580525.0,22445.0,3565.0
Canada,Canada,7.73,2021A000011124,2021.0,Canada,6581680.0,25261655.0,4087895.0,689730.0,36620955.0,Canada,1.0,8788702.8,,,,,,,8788702.8,,4.2,5.2,35151728.0,36991981.0,6.4,14072079.0,14978941.0,,5.7,15412443.0,16284235.0,Total - Age,Total - Gender,% distribution (2021),100.0,26.5,7.1,4.7,4.3,2.6,1.9,1.6,1.1,1.0,0.6,0.3,0.5,0.9,73.5,2595470.0,1721645.0,871080.0,16620.0,2740.0
Canada,Canada,7.73,2021A000011124,2021.0,Canada,6581680.0,25261655.0,4087895.0,689730.0,36620955.0,Canada,1.0,8788702.8,,,,,,,8788702.8,,4.2,5.2,35151728.0,36991981.0,6.4,14072079.0,14978941.0,,5.7,15412443.0,16284235.0,Total - Age,Total - Gender,% distribution (2021),100.0,26.5,7.1,4.7,4.3,2.6,1.9,1.6,1.1,1.0,0.6,0.3,0.5,0.9,73.5,1168980.0,771620.0,396130.0,7195.0,1230.0
Canada,Canada,7.73,2021A000011124,2021.0,Canada,6581680.0,25261655.0,4087895.0,689730.0,36620955.0,Canada,1.0,8788702.8,,,,,,,8788702.8,,4.2,5.2,35151728.0,36991981.0,6.4,14072079.0,14978941.0,,5.7,15412443.0,16284235.0,Total - Age,Total - Gender,% distribution (2021),100.0,26.5,7.1,4.7,4.3,2.6,1.9,1.6,1.1,1.0,0.6,0.3,0.5,0.9,73.5,1426485.0,950030.0,474950.0,9420.0,1510.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,502100.0,482615.0,14255.0,4270.0,5235.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,246190.0,236005.0,7240.0,2100.0,2950.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,255910.0,246610.0,7010.0,2170.0,2285.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,68140.0,66495.0,1280.0,895.0,370.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,35010.0,34160.0,665.0,450.0,190.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,33135.0,32335.0,615.0,445.0,185.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,433955.0,416115.0,12970.0,3375.0,4865.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,211180.0,201840.0,6575.0,1650.0,2765.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,222780.0,214280.0,6400.0,1725.0,2100.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,51430.0,48145.0,1265.0,550.0,2015.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,26775.0,24845.0,715.0,315.0,1215.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,24650.0,23300.0,550.0,240.0,800.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,25825.0,24910.0,635.0,300.0,280.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13430.0,12930.0,345.0,170.0,155.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,12390.0,11980.0,285.0,135.0,120.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,25610.0,23235.0,635.0,245.0,1740.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13345.0,11915.0,370.0,150.0,1055.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,12265.0,11320.0,260.0,100.0,685.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,267785.0,256430.0,8530.0,2740.0,2830.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,129445.0,123815.0,4085.0,1285.0,1540.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,138340.0,132610.0,4440.0,1450.0,1290.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,183840.0,174435.0,6625.0,2610.0,2780.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,88785.0,84075.0,3215.0,1225.0,1495.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,95055.0,90355.0,3415.0,1385.0,1280.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,52050.0,48205.0,2020.0,1210.0,1835.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,25705.0,23765.0,940.0,525.0,1000.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,26340.0,24440.0,1075.0,685.0,830.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,59840.0,56470.0,2645.0,1070.0,725.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,28525.0,26795.0,1330.0,530.0,395.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,31315.0,29670.0,1315.0,535.0,325.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,71950.0,69760.0,1965.0,325.0,225.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,34550.0,33515.0,945.0,165.0,100.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,37400.0,36245.0,1020.0,160.0,125.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,83945.0,81995.0,1900.0,135.0,45.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,40660.0,39745.0,875.0,65.0,40.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,43290.0,42255.0,1030.0,70.0,10.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,114745.0,111540.0,3180.0,80.0,20.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,54960.0,53175.0,1770.0,50.0,10.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,59785.0,58365.0,1410.0,30.0,10.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,73705.0,71940.0,1745.0,70.0,15.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,36040.0,35045.0,990.0,35.0,10.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,37660.0,36895.0,755.0,30.0,10.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,41040.0,39595.0,1435.0,10.0,0.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18915.0,18130.0,785.0,10.0,0.0
Newfoundland and Labrador,Newfoundland and Labrador,13.15,2021A000210,,,,,,,,Newfoundland and Labrador,2.0,358170.37,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,22125.0,21470.0,655.0,0.0,0.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,150480.0,133285.0,11765.0,4860.0,5430.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,73540.0,64765.0,5740.0,2450.0,3040.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,76940.0,68520.0,6025.0,2410.0,2395.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23585.0,21965.0,1225.0,1030.0,395.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12090.0,11190.0,685.0,575.0,220.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,11490.0,10780.0,535.0,450.0,175.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,126900.0,111315.0,10540.0,3830.0,5040.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,61450.0,53580.0,5050.0,1865.0,2825.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,65450.0,57740.0,5490.0,1965.0,2220.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,18635.0,14840.0,1350.0,765.0,2450.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9820.0,7645.0,750.0,420.0,1430.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8810.0,7195.0,605.0,345.0,1015.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8330.0,7250.0,735.0,425.0,350.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4285.0,3700.0,415.0,230.0,170.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4045.0,3545.0,315.0,195.0,180.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10310.0,7590.0,615.0,335.0,2100.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5535.0,3945.0,330.0,190.0,1260.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4770.0,3650.0,285.0,145.0,835.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,77465.0,67840.0,7045.0,3015.0,2585.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,37375.0,32745.0,3245.0,1430.0,1385.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,40090.0,35090.0,3795.0,1590.0,1195.0
Prince Edward Island,Prince Edward Island,10.18,2021A000211,,,,,,,,Prince Edward Island,386.0,5681.18,,,,,,,,,,,,,,,,,,,,Total - Age,Total - Gender,% distribution (2021),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,54730.0,46685.0,5550.0,2850.0,2500.0
