REF_DATE,GEO,DGUID,Coordinate,"Population and dwelling counts (13): Land area in square kilometres, 2021 [10]"
2021,Val Marie No. 17,2021A00054704003,3313,3059.22
2021,Manitoulin,2021A00033551,2550,3073.54
2021,Le Rocher-Percé,2021A00032402,1572,3074.8
2021,Fraser Valley B,2021A00055909016,4882,3085.22
2021,Wetaskiwin County No. 10,2021A00054811001,4385,3121.98
2021,Loon Lake No. 561,2021A00054717056,4030,3148.06
2021,Westlock County,2021A00054813028,4448,3169.66
2021,Maple Creek No. 111,2021A00054704045,3307,3180.1
2021,Annapolis,2021A00031205,489,3183.23
2021,La Jacques-Cartier,2021A00032422,1328,3183.75
2021,Greater Sudbury / Grand Sudbury,2021A00053553005,2389,3186.26
2021,Greater Sudbury / Grand Sudbury,2021A00033553,2388,3196.85
2021,Alberni-Clayoquot C,2021A00055923049,4574,3199.27
2021,Beaver County,2021A00054810016,4305,3219.74
2021,Paintearth County No. 18,2021A00054807011,4254,3239.58
2021,St. Paul County No. 19,2021A00054812014,4408,3280.4
2021,Thompson-Nicola J (Copper Desert Country),2021A00055933039,5335,3285.56
2021,Central Kootenay H,2021A00055903052,4764,3288.2
2021,Camrose County,2021A00054810001,4309,3291.75
2021,"Stormont, Dundas and Glengarry",2021A00033501,2773,3308.85
2021,Carleton,2021A00031311,614,3309.06
2021,Abitibi-Ouest,2021A00032487,906,3312.45
2021,La Matanie,2021A00032408,1339,3315.74
2021,Middlesex,2021A00033539,2568,3317.76
2021,Mount Waddington D,2021A00055943033,5050,3331.05
2021,Northesk,2021A00051309028,762,3346.76
2021,Mystery Lake,2021A00054622017,3127,3351.37
2021,Leeds and Grenville,2021A00033507,2531,3355.61
2021,Cardston County,2021A00054803001,4160,3358.39
2021,Kneehill County,2021A00054805041,4195,3373.4
2021,Smoky Lake County,2021A00054812022,4406,3396.29
2021,Huron,2021A00033540,2436,3398.28
2021,North Coast E,2021A00055947032,5163,3408.85
2021,"Division No.  5, Subd. G",2021A00051005003,188,3409.22
2021,Charlotte,2021A00031302,632,3418.24
2021,Reno No. 51,2021A00054704019,3310,3424.73
2021,Madawaska,2021A00031313,727,3454.97
2021,Pincher Creek No. 9,2021A00054803011,4172,3455.75
2021,Mont-Albert,2021A00052404902,1313,3463.19
2021,Squamish-Lillooet B,2021A00055931034,5203,3463.88
2021,Cowichan Valley,2021A00035919,4816,3472.48
2021,Prince Albert National Park,2021A00054716053,3991,3482.22
2021,Kings,2021A00031305,704,3482.35
2021,Avignon,2021A00032406,1001,3487.37
2021,Val-d'Or,2021A00052489008,1433,3536.84
2021,Reynolds,2021A00054601043,2902,3559.65
2021,Provost No. 52,2021A00054807001,4256,3571.12
2021,Foothills County,2021A00054806001,4223,3604.76
2021,Bulkley-Nechako B,2021A00055951028,4603,3624.72
2021,Colchester,2021A00031210,507,3627.5
2021,Westmorland,2021A00031307,837,3659.74
2021,Fraser Valley C,2021A00055909048,4883,3662.73
2021,"Division No. 10, Subd. A",2021A00051010001,358,3673.46
2021,Bulkley-Nechako A,2021A00055951051,4602,3674.43
2021,Queens,2021A00031304,770,3681.05
2021,Squamish-Lillooet A,2021A00055931032,5202,3712.38
2021,"Nipissing, Unorganized, North Part",2021A00053548094,2612,3721.2
2021,Frontenac,2021A00033510,2382,3725.82
2021,Charlevoix,2021A00032416,1114,3736.8
2021,Mountain View County,2021A00054806028,4227,3763.42
2021,Sunshine Coast,2021A00035929,5244,3767.43
2021,Peterborough,2021A00033515,2682,3779.47
2021,Inverness,2021A00031215,540,3817.61
2021,Rocky View County,2021A00054806014,4230,3828.85
2021,Réservoir-Dozois,2021A00052489910,1430,3832.68
2021,Muskoka,2021A00033544,2581,3839.47
2021,Thompson-Nicola M (Beautiful Nicola Valley - North),2021A00055933008,5337,3845.3
2021,qathet A,2021A00055927010,5148,3886.89
2021,Portneuf,2021A00032434,2079,3887.88
2021,Témiscouata,2021A00032413,2221,3900.42
2021,Red Deer County,2021A00054808001,4287,3919.25
2021,Flagstaff County,2021A00054807031,4245,3959.78
2021,Central Coast C,2021A00055945010,4751,3963.65
2021,Stettler County No. 6,2021A00054807019,4260,3969.65
2021,"Division No.  6, Subd. C",2021A00051006014,212,4007.24
2021,Haliburton,2021A00033546,2406,4009.47
2021,Division No.  6,2021A00034606,2950,4024.15
2021,Guysborough,2021A00031213,526,4037.16
2021,Bruce,2021A00033541,2305,4076.22
2021,La Côte-de-Gaspé,2021A00032403,1289,4088.39
2021,Wainwright No. 61,2021A00054807049,4262,4095.29
2021,"Division No.  1, Unorganized",2021A00054601094,2896,4103.28
2021,Lac-Jacques-Cartier,2021A00052421904,1282,4131.62
2021,Taber,2021A00054802021,4151,4160.47
2021,"Division No.  6, Subd. D",2021A00051006001,213,4180.74
2021,Kananaskis,2021A00054815013,4467,4203.24
2021,East Kootenay E,2021A00055901037,4855,4254.44
2021,Cumberland,2021A00031211,514,4275.77
2021,Kootenay Boundary E / West Boundary,2021A00055905054,5032,4293.14
2021,Special Area No. 4,2021A00054804020,4183,4299.8
2021,Central Kootenay K,2021A00055903060,4767,4377.01
2021,Bonaventure,2021A00032405,1063,4379.46
2021,Bulkley-Nechako D,2021A00055951017,4605,4389.75
2021,Division No.  2,2021A00034602,2907,4420.93
2021,Warner County No. 5,2021A00054802001,4155,4462.2
2021,Willow Creek No. 26,2021A00054803018,4174,4485.05
2021,Division No.  4,2021A00034604,2934,4489.22
2021,Grey,2021A00033542,2391,4497.93
2021,Wheatland County,2021A00054805012,4210,4505.05
2021,East Kootenay C,2021A00055901035,4854,4528.65
2021,Kent,2021A00031308,682,4550.38
2021,East Kootenay A,2021A00055901017,4852,4598.88
2021,Improvement District No. 25 Willmore Wilderness,2021A00054814028,4456,4601.52
2021,East Kootenay G,2021A00055901048,4857,4656.39
2021,Division No. 16,2021A00034616,3027,4706.83
2021,Gloucester,2021A00031315,653,4734.3
2021,Okanagan-Similkameen H,2021A00055907055,5114,4757.22
2021,Simcoe,2021A00033543,2751,4818.93
2021,La Côte-de-Beaupré,2021A00032421,1277,4845.19
2021,"Division No.  9, Subd. F",2021A00051009001,332,4933.82
2021,"Whitehorse, Unorganized",2021A00056001060,5384,5032.35
2021,La Haute-Gaspésie,2021A00032404,1308,5053.88
2021,Lac-Pythonga,2021A00052483902,1451,5061.54
2021,Powell River,2021A00035927,5144,5067.89
2021,Thompson-Nicola B (Thompson Headwaters),2021A00055933070,5332,5126.2
2021,Torch River No. 488,2021A00054714077,3864,5145.75
2021,Mékinac,2021A00032435,1935,5186.22
2021,"Division No.  6, Subd. A",2021A00051006029,211,5264.73
2021,Division No.  3,2021A00034603,2921,5285.65
2021,La Matapédia,2021A00032407,1352,5354.53
2021,Vulcan County,2021A00054805001,4209,5356.65
2021,Thompson-Nicola O (Lower North Thompson),2021A00055933072,5339,5381.16
2021,Bulkley-Nechako F,2021A00055951019,4607,5386.26
2021,Vermilion River County,2021A00054810036,4334,5420.13
2021,Halifax,2021A00051209034,533,5475.57
2021,Halifax,2021A00031209,530,5477.53
2021,Victoria,2021A00031312,823,5492.85
2021,Squamish-Lillooet C,2021A00055931017,5204,5513.22
2021,Improvement District No. 349,2021A00054812038,4399,5626.57
2021,Prince Edward Island,2021A000211,386,5681.18
2021,Thompson-Nicola I (Blue Sky Country),2021A00055933037,5334,5736.53
2021,Central Kootenay D,2021A00055903039,4760,5781.11
2021,Grande Prairie County No. 1,2021A00054819006,4554,5790.59
2021,Newell County,2021A00054802031,4145,5810.15
2021,Saddle Hills County,2021A00054819059,4562,5827.7
2021,Division No.  8,2021A00034608,2970,5843.87
2021,Division No.  2,2021A00031002,99,5915.57
2021,Rouyn-Noranda,2021A00052486042,2166,5963.57
2021,Rouyn-Noranda,2021A00032486,2165,5963.57
2021,Bonnyville No. 87,2021A00054812004,4390,6005.3
2021,Hastings,2021A00033512,2418,6013.35
2021,East Kootenay F,2021A00055901046,4856,6091.91
2021,Athabasca County,2021A00054813044,4419,6111.3
2021,Meadow Lake No. 588,2021A00054717054,4040,6231.27
2021,Division No.  7,2021A00034607,2957,6333.21
2021,North Coast D,2021A00055947027,5162,6418.04
2021,Special Area No. 3,2021A00054804012,4182,6469.33
2021,North Coast C,2021A00055947021,5161,6484.78
2021,Alberni-Clayoquot,2021A00035923,4569,6577.08
2021,"Division No.  3, Subd. D",2021A00051003014,143,6611.07
2021,Thompson-Nicola E (Bonaparte Plateau),2021A00055933032,5333,6625.5
2021,"Nipissing, Unorganized, South Part",2021A00053548091,2613,6711.51
2021,Improvement District No. 9 Banff,2021A00054815032,4465,6751.09
2021,Division No.  4,2021A00031004,163,7019.97
2021,Thompson-Nicola A (Wells Gray Country),2021A00055933068,5331,7085.66
2021,Strathcona A,2021A00055924048,5234,7111.01
2021,Forty Mile County No. 8,2021A00054801008,4130,7163.61
2021,Renfrew,2021A00033547,2731,7357.94
2021,Cariboo C,2021A00055941026,4696,7377.49
2021,Kitimat-Stikine B,2021A00055949028,5006,7382.17
2021,North Okanagan,2021A00035937,5076,7497.23
2021,Woodlands County,2021A00054813029,4451,7599.52
2021,Abitibi,2021A00032488,885,7627.63
2021,L'Île-d'Anticosti,2021A00052498020,1878,7715.99
2021,Kootenay Boundary,2021A00035905,5024,8080.76
2021,York,2021A00031310,857,8095.1
2021,Division No.  5,2021A00034605,2941,8282.38
2021,Restigouche,2021A00031314,785,8566.82
2021,Division No. 15,2021A00034615,3010,8744.51
2021,Lac-Nilgaut,2021A00052484902,2069,8966.53
2021,Division No.  1,2021A00031001,3,9104.58
2021,Parry Sound,2021A00033549,2639,9113.92
2021,Special Area No. 2,2021A00054804004,4181,9195.06
2021,Strathcona C,2021A00055924054,5236,9229.03
2021,Division No.  8,2021A00031008,262,9234.94
2021,Lac-au-Brochet,2021A00052495902,1301,9360.33
2021,Matawinie,2021A00032462,1823,9423.15
2021,Rivière-Nipissis,2021A00052497902,2179,9522.28
2021,Division No.  7,2021A00031007,222,9598.37
2021,Kitimat-Stikine C (Part 1),2021A00055949013,5007,9635.77
2021,Cariboo F,2021A00055941014,4699,9740.2
2021,Columbia-Shuswap B,2021A00055939023,4790,9763.8
2021,Division No. 20,2021A00034620,3088,9825.79
2021,Division No.  8,2021A00034808,4264,9890.05
2021,Lesser Slave River No. 124,2021A00054817033,4507,10041.79
2021,Improvement District No. 12 Jasper Park,2021A00054815037,4464,10118.55
2021,"Timiskaming, Unorganized, West Part",2021A00053554094,2861,10199.8
2021,Division No.  5,2021A00031005,178,10293.76
2021,Les Lacs-du-Témiscamingue,2021A00052485907,2208,10366.89
2021,Okanagan-Similkameen,2021A00035907,5098,10406.64
2021,La Haute-Côte-Nord,2021A00032495,1297,11295.82
2021,Division No. 18,2021A00034618,3048,11362.44
2021,Peace River D,2021A00055955021,5138,11688.01
2021,Cariboo I,2021A00055941027,4702,11915.99
2021,Division No. 10,2021A00034710,3619,11922.33
2021,"Rainy River, Unorganized",2021A00053559090,2727,12163.33
2021,La Vallée-de-la-Gatineau,2021A00032483,1434,12362.49
2021,Hudson Bay No. 394,2021A00054714001,3835,12399.12
2021,Fraser-Fort George F,2021A00055953048,4941,12487.29
2021,Lac la Biche County,2021A00054812037,4401,12528.25
2021,Division No.  6,2021A00034806,4211,12614.18
2021,Mount Waddington A,2021A00055943037,5047,12666.41
2021,Pontiac,2021A00032484,2059,12824.36
2021,Northumberland,2021A00031309,744,12843.39
2021,Kitimat-Stikine F,2021A00055949038,5011,12956.41
2021,Cypress County,2021A00054801003,4128,12977.99
2021,Division No.  9,2021A00031009,321,13209.48
2021,Timiskaming,2021A00033554,2835,13247.4
2021,Fraser Valley,2021A00035909,4869,13319.34
2021,Columbia-Shuswap A,2021A00055939011,4789,13434.86
2021,Cariboo K,2021A00055941041,4704,13629.59
2021,Division No. 17,2021A00034617,3035,13630.54
2021,Division No.  3,2021A00034803,4156,13725.07
2021,Division No. 12,2021A00034712,3735,13788.22
2021,Big Lakes County,2021A00054817027,4486,13827.58
2021,Bulkley-Nechako G,2021A00055951053,4608,14417.38
2021,Division No.  5,2021A00034705,3316,14441.65
2021,Division No.  1,2021A00034701,3156,14654.35
2021,Lac-Ashuapmushuan,2021A00052491902,1497,14684.28
2021,Senneterre,2021A00052489040,1431,14718.51
2021,Division No.  1,2021A00034601,2893,14801.95
2021,Antoine-Labelle,2021A00032479,939,14809.85
2021,Division No.  9,2021A00034709,3571,14851.26
2021,Fraser-Fort George H,2021A00055953019,4943,14926.73
2021,Clear Hills,2021A00054817062,4491,15025.54
2021,Rainy River,2021A00033559,2705,15400.95
2021,Passes-Dangereuses,2021A00052492902,1796,15579.11
2021,Division No. 11,2021A00034811,4336,15746.42
2021,Bulkley-Nechako E,2021A00055951031,4606,15856.11
2021,Division No.  6,2021A00031006,205,16043.38
2021,Squamish-Lillooet,2021A00035931,5171,16296.34
2021,Témiscamingue,2021A00032485,2195,16327.26
2021,Peace River E,2021A00055955023,5139,16336.91
2021,Division No.  2,2021A00034702,3214,16535.88
2021,Division No. 11,2021A00034711,3674,16602.58
2021,Division No.  5,2021A00034805,4186,16651.23
2021,Nipissing,2021A00033548,2603,16986.2
2021,Lac-Walker,2021A00052497904,2174,17162.43
2021,Division No. 13,2021A00034713,3773,17182.12
2021,Fraser-Fort George G,2021A00055953050,4942,17214.6
2021,Division No.  6,2021A00034706,3384,17363.04
2021,Division No.  2,2021A00034802,4133,17456.33
2021,Le Domaine-du-Roy,2021A00032491,1494,17476.45
2021,Rivière-Mistassini,2021A00052492904,1798,17629.74
2021,North Slope,2021A00056001065,5371,17788.41
2021,Kitimat-Stikine C (Part 2),2021A00055949020,5008,17986.66
2021,Strathcona,2021A00035924,5219,18243.66
2021,Division No.  3,2021A00034703,3256,18319.12
2021,Clearwater County,2021A00054809002,4297,18605.71
2021,Division No.  7,2021A00034707,3478,18707.37
2021,Division No.  9,2021A00034809,4293,18834.93
2021,Division No.  7,2021A00034807,4234,18909.66
2021,Division No.  3,2021A00031003,135,19272.11
2021,Division No. 15,2021A00034715,3872,19399.03
2021,Skeena-Queen Charlotte,2021A00035947,5153,19710.3
2021,Central Coast A,2021A00055945006,4750,19779.25
2021,Division No. 10,2021A00034810,4301,20134.12
2021,Mount Waddington,2021A00035943,5038,20186.47
2021,Division No.  1,2021A00034801,4126,20277.52
2021,Division No. 19,2021A00034819,4543,20454.38
2021,Northern Lights County,2021A00054817076,4513,20627.02
2021,Northern Sunrise County,2021A00054817026,4514,20915.18
2021,Division No.  4,2021A00034804,4175,21055.21
2021,Division No.  4,2021A00034704,3292,21149.45
2021,Division No. 16,2021A00034716,3945,21607.42
2021,Central Kootenay,2021A00035903,4755,22078.1
2021,Division No. 17,2021A00034717,4007,22222.67
2021,Yellowhead County,2021A00054814003,4457,22238.56
2021,Division No.  8,2021A00034708,3529,22356.91
2021,La Vallée-de-l'Or,2021A00032489,1421,24094.84
2021,Division No. 13,2021A00034813,4413,24308.74
2021,Central Coast,2021A00035945,4747,24433.73
2021,"Region 3, Unorganized",2021A00056103097,5407,24639.9
2021,Region 3,2021A00036103,5404,24796.95
2021,La Tuque,2021A00052490012,1418,24809.4
2021,"Division No. 10, Subd. E",2021A00051010042,362,24865.49
2021,Kitimat-Stikine A,2021A00055949039,5005,25253.67
2021,Bulkley-Nechako C,2021A00055951015,4604,25527.99
2021,Cariboo J,2021A00055941039,4703,25880.08
2021,La Tuque,2021A00032490,1415,26031.84
2021,"Division No. 11, Subd. C",2021A00051011005,379,26193.25
2021,Division No. 14,2021A00034814,4453,26902.83
2021,East Kootenay,2021A00035901,4847,27514.1
2021,Kitimat-Stikine D,2021A00055949041,5009,28105.99
2021,Division No. 15,2021A00034815,4458,28270.14
2021,Opportunity No. 17,2021A00054817031,4515,28857.88
2021,Columbia-Shuswap,2021A00035939,4787,28885.82
2021,Caniapiscau,2021A00052497908,2168,30108.23
2021,Rivière-Mouchalagane,2021A00052497906,2178,30999.1
2021,Division No. 12,2021A00034812,4386,31816.86
2021,Rivière-aux-Outardes,2021A00052496902,1782,32713.75
2021,Greenview No. 16,2021A00054818015,4539,32925.53
2021,Improvement District No. 24 Wood Buffalo,2021A00054816051,4478,33053.78
2021,Division No. 18,2021A00034818,4537,33104.45
2021,Mont-Valin,2021A00052494930,1586,33540.39
2021,Division No. 14,2021A00034714,3820,33676.06
2021,Manicouagan,2021A00032496,1772,34655.04
2021,Petit-Mécatina,2021A00052498912,1885,35347.19
2021,"Sudbury, Unorganized, North Part",2021A00053552093,2798,35377.17
2021,Maria-Chapdelaine,2021A00032492,1790,35501.49
2021,"Division No. 10, Subd. B",2021A00051010008,359,35501.56
2021,Le Saguenay-et-son-Fjord,2021A00032494,1579,39797.25
2021,Sudbury,2021A00033552,2782,39896.79
2021,Lac-Jérôme,2021A00052498904,1879,40019.7
2021,"Division No. 11, Subd. E",2021A00051011040,380,40487.59
2021,"Division No. 21, Unorganized",2021A00054621078,3099,40578.97
2021,Division No. 21,2021A00034621,3097,42801.19
2021,"Algoma, Unorganized, North Part",2021A00053557095,2267,43618.95
2021,Thompson-Nicola,2021A00035933,5254,44347.23
2021,Algoma,2021A00033557,2266,48281.36
2021,Fraser-Fort George,2021A00035953,4935,50580.72
2021,Nova Scotia,2021A000212,488,52824.71
2021,"Division No. 19, Unorganized",2021A00054619045,3072,59723.04
2021,Division No. 19,2021A00034619,3065,60536.43
2021,Wood Buffalo,2021A00054816037,4483,60843.88
2021,"Division No. 10, Subd. C",2021A00051010020,360,62096.93
2021,"Division No. 10, Subd. D",2021A00051010029,361,64922.38
2021,Division No. 11,2021A00031011,378,66787.13
2021,New Brunswick,2021A000213,602,71248.5
2021,Bulkley-Nechako,2021A00035951,4596,73203.22
2021,Mackenzie County,2021A00054817095,4510,79629.26
2021,Cariboo,2021A00035941,4676,80373.79
2021,Northern Rockies,2021A00055959007,5096,84759.31
2021,Northern Rockies,2021A00035959,5092,84858.88
2021,"Division No. 22, Unorganized",2021A00054622046,3120,85723.96
2021,Peace River B,2021A00055955040,5136,85959.79
2021,Division No. 22,2021A00034622,3116,89802.82
2021,Minganie--Le Golfe-du-Saint-Laurent,2021A00032498,1870,94027.07
2021,Division No. 16,2021A00034816,4472,94072.31
2021,Sept-Rivières--Caniapiscau,2021A00032497,2167,94464.35
2021,"Thunder Bay, Unorganized",2021A00053558090,2833,96255.92
2021,Thunder Bay,2021A00033558,2800,102895.48
2021,Kitimat-Stikine,2021A00035949,4988,104307.25
2021,Peace River,2021A00035955,5123,117216.74
2021,Stikine Region,2021A00055957022,5217,118395.89
2021,Stikine,2021A00035957,5211,118408.76
2021,Baie-d'Hudson,2021A00052499904,1973,120831.34
2021,"Cochrane, Unorganized, North Part",2021A00053556092,2324,130291.63
2021,Cochrane,2021A00033556,2320,139784.03
2021,"Region 5, Unorganized",2021A00056105097,5427,151099.55
2021,Region 5,2021A00036105,5421,152135.92
2021,"Region 6, Unorganized",2021A00056106097,5432,182097.01
2021,Region 6,2021A00036106,5430,182201.5
2021,Division No. 17,2021A00034817,4484,190433.83
2021,Division No. 10,2021A00031010,355,191691.09
2021,"Region 4, Unorganized",2021A00056104097,5418,192346.47
2021,Region 4,2021A00036104,5410,193265.47
2021,"Region 2, Unorganized",2021A00056102063,5402,217909.79
2021,Region 2,2021A00036102,5397,218296.94
2021,"Division No. 23, Unorganized",2021A00054623062,3144,229309.25
2021,Division No. 23,2021A00034623,3138,233578.64
2021,"Division No. 18, Unorganized",2021A00054718090,4082,260794.98
2021,Division No. 18,2021A00034718,4064,262280.94
2021,Eeyou Istchee Baie-James,2021A00052499060,1980,283123.42
2021,Rivière-Koksoak,2021A00052499902,2006,290009.61
2021,"Region 1, Unorganized",2021A00056101063,5392,356369.26
2021,Region 1,2021A00036101,5387,357015.13
2021,Newfoundland and Labrador,2021A000210,2,358170.37
2021,"Kenora, Unorganized",2021A00053560090,2465,388982.2
2021,Kenora,2021A00033560,2448,395432.07
2021,"Kitikmeot, Unorganized",2021A00056208098,5439,431190.46
2021,Kitikmeot,2021A00036208,5435,432108.0
2021,"Kivalliq, Unorganized",2021A00056205033,5449,433059.48
2021,Kivalliq,2021A00036205,5444,434331.16
